DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
TV,5.972656824001533,0.8236252047970472,1,2,4,0
TV,5.447784573062597,8.05423167350041,0,4,32,1
TV,2.2712612194839834,0.48099015825923797,0,0,22,1
TV,1.854605592593769,2.842884788020613,0,2,25,1
TV,16.78890898992946,9.611804087022504,1,4,59,1
TV,16.21983309330631,1.0695619573466997,0,0,23,0
TV,12.119609810583551,4.479996294976038,0,0,9,0
TV,11.578382999821564,2.4719542182039014,0,5,44,1
TV,1.3233858646230559,4.658221359220066,1,3,10,0
TV,1.7716514722895362,8.409517274384106,1,4,22,0
TV,7.234844038536442,2.4865862307640727,1,3,17,0
TV,18.482162008399186,4.236112444011489,1,5,4,0
TV,14.87986050398081,9.323288140430087,1,5,1,0
TV,5.681193138328812,4.5602345614549025,0,1,5,0
TV,8.211568561515842,2.5326638800619294,0,3,17,1
TV,20.704160514961913,8.631704973222481,1,0,23,0
TV,15.606958527273592,7.1022065643310945,1,0,23,1
TV,13.699599577842026,1.2426542396947082,1,0,50,0
TV,5.702102088604967,9.804068939080185,0,4,53,0
TV,7.622108669681992,6.000782803135341,0,2,18,1
TV,1.4895390871487937,2.476155074524835,0,2,28,0
TV,13.87401834071847,1.9302320059438882,0,3,34,1
TV,5.060426488457011,9.757339756050042,1,4,21,0
TV,2.702759939553695,2.087416908360148,1,0,26,0
TV,4.2161971242645375,1.7937025008929997,0,0,40,1
TV,14.56190171673283,4.178819598799313,0,3,12,1
TV,5.337971684921474,8.636884514425354,0,4,44,1
TV,19.655017299758402,7.822844368856434,0,4,3,1
TV,15.563946280856543,3.617702080218251,0,2,23,0
TV,18.40238866150136,4.204042449330397,0,0,2,0
TV,18.270247852093984,6.167036694481193,1,0,53,1
TV,18.93134238120638,9.677971784608339,1,3,8,0
TV,16.97626260703248,0.8212705028491385,0,0,28,1
TV,16.064617982941506,3.427771666397038,0,2,50,1
TV,7.931623046835127,8.69917206377953,0,3,40,0
TV,14.9399570979055,4.856616516513615,1,2,1,0
TV,5.15800485435343,3.4302574723534915,1,3,27,0
TV,13.193267480142367,1.1857862303515065,0,5,59,1
TV,2.842246449884719,6.555059339169262,1,3,32,1
TV,11.3332178284718,2.516391839763006,1,2,56,1
TV,15.449784127557937,2.3876893795933,1,0,20,1
TV,11.029186951356834,7.289388140274939,1,2,46,0
TV,3.2676796192135273,4.564119354386746,1,1,30,0
TV,20.61872524811844,4.8576641615003595,0,2,17,1
TV,6.156257826070847,3.250642471052508,1,0,18,0
TV,14.10683611376363,7.909844012959651,0,3,31,1
TV,7.117027474432146,2.2110134496585188,1,0,51,0
TV,14.10790335854122,8.047591350938388,1,2,22,0
TV,19.290168936017515,1.91081066796277,1,5,11,1
TV,13.495965702717966,9.374756749227446,0,0,46,0
TV,17.947656557098497,7.9749916741256,0,4,32,0
TV,18.229296929876753,4.1419178230781775,0,3,12,0
TV,14.526361693165235,2.09227789822319,0,3,36,0
TV,18.32200651854312,1.6732264963984556,0,5,7,1
TV,19.76087760903673,6.607261357963919,1,3,42,0
TV,14.761092073926896,8.285464520873884,0,5,53,1
TV,16.91746409337634,7.474543886797411,0,5,1,1
TV,17.890948781674922,9.030293720228588,0,0,38,1
TV,18.921516677189892,7.95097966993888,0,3,43,0
TV,8.353558472647304,4.864922793643734,0,0,11,1
TV,8.800441720798252,1.4347250466020223,1,3,36,0
TV,11.809194449676001,1.1124858012725125,1,4,48,1
TV,17.828092528138455,2.5363091867835417,0,1,5,0
TV,16.553199833175626,2.694933748028988,0,5,49,1
TV,3.1364818109963024,7.052296152773603,0,0,34,0
TV,3.2339729765932614,8.711330997021864,1,2,50,0
TV,9.012583917690954,2.9309971013327596,1,3,49,1
TV,18.968020025781016,0.14689669383230464,0,2,27,1
TV,6.186459570413115,8.310626385788343,1,1,2,1
TV,3.762259261418456,4.369325332383969,0,4,31,1
TV,16.15650915760574,4.04797277616769,0,4,49,1
TV,18.70219037221387,5.402184457339474,1,3,36,1
TV,5.98894668224835,2.693370274669121,1,3,32,0
TV,20.05116873192025,7.283298360329304,1,0,53,1
TV,9.887682614288678,4.288183845684794,1,0,2,1
TV,17.206972482107073,3.3193329355780277,0,3,39,0
TV,11.097810963153666,7.313169114337375,1,5,4,0
TV,1.6967947379624828,5.462106547525842,1,4,18,0
TV,1.9452895173527076,7.841097418388648,0,5,12,1
TV,4.821706535918974,7.467891837432762,1,1,31,1
TV,6.016629650388634,9.218483698288386,1,0,58,1
TV,17.425049919624136,0.6827011159378482,1,1,25,1
TV,3.4083910992522184,4.609675813922697,1,0,17,1
TV,15.225867042108549,2.9526916300926684,0,2,42,1
TV,12.293802369296262,4.472349899283174,0,4,53,0
TV,10.125372614886658,5.89229537368817,1,5,25,0
TV,12.356107092925718,6.54407430555445,0,0,20,0
TV,5.52001262600483,9.226914760653122,1,0,6,0
TV,15.977507900250082,2.873385555787583,1,1,43,1
TV,15.025172307658828,4.555417561404395,0,0,43,0
TV,7.1103218114827555,7.662153513617231,1,0,56,0
TV,3.5654025304598482,1.1926356745247857,1,3,47,1
TV,16.96027785937892,5.468599518365216,1,5,25,1
TV,9.111095497367483,4.219097941832882,0,3,4,0
TV,16.83876235400765,9.249935254258746,0,5,20,1
TV,8.519130280972757,8.365188314531267,1,5,34,0
TV,6.90134178861482,3.7142973724671204,1,2,35,0
TV,8.517533568885481,0.29420437099396013,1,0,20,1
TV,9.119774376651455,1.388859569130464,0,3,26,1
TV,9.17093300227926,9.915951021337401,1,0,57,1
TV,15.203646012137662,0.8830092524551358,1,5,8,0
TV,5.960172302619242,6.0867451642230685,1,0,33,0
TV,19.81517579473404,2.613388716042139,0,5,17,0
TV,1.1888851610581654,3.526514454264016,1,5,33,0
TV,6.112750318816516,5.161072257461829,0,3,29,1
TV,17.76431533730097,0.10745009831726882,1,3,24,1
TV,7.680724018101101,9.76644179629336,1,3,52,0
TV,13.546381861648744,2.531357772056313,1,5,54,0
TV,7.412596629243921,4.923411345000916,1,3,53,1
TV,13.385498709848036,5.334422637045146,1,0,7,1
TV,2.8778309800644255,9.068068692051657,0,1,27,1
TV,14.20812813555095,3.288399995395105,0,0,40,0
TV,17.967018561352255,9.246468751554398,0,2,59,0
TV,12.70875345540971,8.734411256025673,1,1,15,1
TV,12.73332042920782,0.21235754401759843,0,0,47,0
TV,19.33354778734272,2.507698290529843,1,2,30,1
TV,4.9630287114644585,9.471967917462422,0,4,53,1
TV,1.8607020166351553,7.322925184128288,0,1,1,0
TV,7.173693679901307,6.928501698984969,1,1,1,1
TV,3.7581739361569424,9.186432632767952,0,1,10,1
TV,2.966627528341456,8.396506909535702,1,0,58,1
TV,8.916927730798093,7.978689547719324,0,2,54,0
TV,16.94607423772981,7.821715344362752,0,3,21,0
TV,15.839451087218624,7.516513407222677,1,1,41,1
TV,18.471844181081334,2.6962123698802207,0,5,25,0
TV,18.803948440390645,6.963827794879508,0,5,7,0
TV,9.925130951335232,9.623784031613184,1,0,23,1
TV,18.112538365831725,8.833293996849767,0,1,7,0
TV,14.15814698175224,5.583989881560343,0,2,41,1
TV,9.696697307114018,7.030771361498433,0,0,41,0
TV,8.321761557165651,3.2774167173110125,1,3,8,1
TV,20.935667401732132,4.5571971287563535,0,1,18,0
TV,9.097803509704274,2.377691342401249,1,1,31,0
TV,19.29900799944441,5.906867014095618,1,0,39,1
TV,13.425271680382268,4.694996864225156,0,3,55,0
TV,19.4687020692036,8.278625197363322,1,5,54,0
TV,8.73323019799792,1.9723288075676004,0,4,57,0
TV,17.24226343956377,0.31351352914872344,1,4,48,1
TV,13.646688554741647,2.663873305419732,1,5,51,0
TV,19.06784364031402,2.480137031328251,1,3,50,0
TV,16.53715330982027,1.0044676880484282,0,1,8,0
TV,19.69953507164111,8.383295123916906,0,4,4,1
TV,10.568821386524686,1.1388831359860907,1,2,31,1
TV,10.493170198247654,1.5096019936630478,0,0,37,0
TV,17.59649844159917,1.2125166055019876,0,1,25,1
TV,10.386641392226826,5.926871977256035,1,5,56,0
TV,2.0877320489469056,6.478268222011972,0,2,6,1
TV,11.60942587469227,0.049839985943443965,1,4,57,1
TV,4.432135977013306,4.445756886364439,0,4,30,1
TV,15.561509857369463,6.131657254206095,0,4,32,1
TV,9.706430497769126,1.5083891312134423,0,4,58,1
TV,4.503547746956572,4.834073802384438,0,3,27,0
TV,13.238193049278971,6.7140925563464275,1,0,47,1
TV,5.745432921263541,5.991714892846315,1,1,28,0
TV,19.548092197631743,2.9410121378699925,1,3,45,0
TV,8.054625860420856,6.966198142248706,1,3,45,1
TV,14.513728307773503,8.497065126043065,0,4,35,0
TV,20.819476090270022,6.8700058745944395,1,4,20,0
TV,5.297974703569054,8.826530356285138,0,2,41,0
TV,4.325116684383154,2.53370468879626,0,1,6,0
TV,19.408153925264894,4.383563419624471,0,4,48,1
TV,19.835971944156903,8.702012003850845,0,4,41,1
TV,8.258991377692887,8.059897653690062,1,1,24,1
TV,7.4117002567381265,6.846309373705498,1,3,32,1
TV,13.028634811792978,3.2334772666669345,1,4,11,0
TV,15.334065171791728,7.595889829363875,0,2,45,1
TV,9.755445994181716,7.479651929963119,0,0,52,1
TV,3.878560655187181,6.052763339530473,0,2,13,0
TV,4.694195235914695,9.151926828872027,1,0,6,0
TV,19.0322811729255,3.4071926815921385,0,5,8,1
TV,10.642261868691396,4.764183544868962,1,4,54,0
TV,8.52639137987476,9.124593318140079,1,1,47,1
TV,4.509488801348035,8.345249189252772,0,5,55,1
TV,8.192231820588109,5.5491742786654985,0,0,26,1
TV,6.041553610918048,2.309382614756106,1,0,1,1
TV,15.82933873617618,4.106134341370618,1,1,1,1
TV,13.109836625499625,7.99144550830774,1,3,15,1
TV,8.714427855909083,2.8002795979577266,1,5,5,0
TV,5.972759880031401,1.1321196904801212,1,5,3,0
TV,1.2265937359113668,9.52326437880983,0,3,27,1
TV,18.96108877683077,4.1629474341122785,1,4,29,0
TV,8.130513266054718,8.81832782153992,1,4,3,1
TV,14.066511594397141,3.102277435614184,1,1,30,0
TV,2.9976098796345654,6.2059868266903,1,0,47,1
TV,19.23416355743081,9.528205092741459,0,0,36,0
TV,13.903859660029202,2.9408622685352825,1,1,50,0
TV,7.873949458233777,0.6739985379457836,1,5,46,1
TV,7.157211817945707,8.21107046638739,1,3,16,1
TV,18.417586370460917,2.0293630013223876,0,3,2,0
TV,5.525467819508993,9.206531003688434,1,2,11,1
TV,20.670023701692212,7.968934751557698,0,0,2,0
TV,11.438254094191459,9.034055095471434,1,0,39,1
TV,7.799575922810119,2.16323911962649,1,4,47,0
TV,17.964451721976246,8.464337538081063,1,0,19,1
TV,20.610029114228183,1.0383170857215474,1,4,38,1
TV,1.4728658767093252,6.066374256518952,0,0,21,0
TV,15.154524545112368,4.239893921796417,1,5,41,0
TV,17.850640132375357,4.37110722819377,1,2,10,0
TV,1.0044407732716056,1.317310946810697,1,5,27,1
TV,11.32203265331747,2.057276780848442,1,0,8,0
TV,12.903631867358644,7.050982132799791,1,5,36,0
TV,13.485619651570916,0.9205737459193963,0,0,42,0
TV,2.1530174393787296,0.7099816623292177,1,3,5,1
TV,5.398390620676387,3.6210109988643167,0,0,52,0
TV,9.998741774344161,0.4511975340068797,0,0,24,0
TV,17.616540967175922,6.089567688537018,0,1,27,1
TV,6.5835829173063285,1.5648134676309433,1,2,48,0
TV,15.828850367692155,3.335338822884013,1,5,49,1
TV,9.056797239531818,6.669516675294304,1,1,32,1
TV,12.380358825261624,9.630782830941957,1,3,48,1
TV,4.135803435565707,3.584215241408634,0,2,11,1
TV,16.184593843476772,6.082716755179003,0,1,45,0
TV,11.421479879752145,3.9317502076597854,1,2,4,0
TV,20.257231595077577,6.955623294212822,0,2,30,0
TV,15.876793025774122,9.710717046656491,1,0,26,1
TV,20.344895735482808,2.453763154219788,1,4,1,0
TV,10.916964291423241,1.409161093370026,0,5,6,1
TV,11.109715411085718,2.205413726543907,1,3,14,1
TV,3.9176494250692975,7.237185009873399,1,5,30,1
TV,10.180611699648525,8.198131975248653,1,0,7,1
TV,17.66276882315573,6.463180918038489,0,3,52,0
TV,7.044410098978627,4.084358125901236,1,4,12,0
TV,7.524828871981418,8.677453949660709,0,5,18,1
TV,4.987540474240035,3.746033161743416,0,3,36,0
TV,13.719102594279851,0.6969149088565296,1,5,54,0
TV,1.4704707733994273,7.4518293014111725,1,0,3,1
TV,20.00820991132917,3.430283196239594,1,4,34,0
TV,1.9813472446048666,6.113994835669177,0,0,33,0
TV,9.801630194697552,9.873224367655087,0,0,53,1
TV,16.113971831069758,9.213624970032585,1,3,54,1
TV,11.107834758378,2.0556021518661827,1,4,48,0
TV,19.030527885844425,1.6932128783959632,1,1,49,1
TV,7.922517788814191,7.746113421907561,0,5,53,1
TV,9.06516521435803,5.335489182765466,0,5,35,0
TV,1.3837549224881909,7.050563531913573,0,0,21,0
TV,8.434269839032233,8.339177596545065,1,4,3,0
TV,2.4640814722817685,2.288646081094762,1,5,12,1
TV,17.393922690083503,1.1011286694743527,0,2,28,1
TV,4.638788646578006,6.324278541050444,1,0,58,1
TV,8.032241390523463,6.821440242873975,0,3,9,0
TV,10.216762118245532,0.47510130199634015,0,2,29,0
TV,8.262333042012788,5.363136098489241,1,5,37,0
TV,18.582789132432886,8.403287570730743,1,0,45,1
TV,4.631726773529278,1.9708853928468328,1,1,30,0
TV,19.56992210237017,3.3275198976855447,0,3,41,1
TV,18.021281066401265,2.5832931835388004,1,2,44,1
TV,5.0297838451178265,9.690243439979454,0,5,6,1
TV,6.92616601372818,6.3020999004689084,1,2,35,1
TV,1.196104653873661,2.1559000144437768,1,0,54,1
TV,15.675394578377507,8.036026826231305,0,2,30,0
TV,20.792886030698178,2.8579760628924133,0,2,32,0
TV,7.530395484018436,6.828618212851737,0,2,20,0
TV,10.495946188490738,5.950507396712207,0,2,37,0
TV,18.61716083251344,1.0178065814439685,0,1,2,0
TV,6.958205857776175,0.5140626838325146,1,5,37,1
TV,8.415206633469682,3.5267748053256986,0,5,6,0
TV,16.129312312441627,0.8041438993444583,0,5,4,0
TV,2.6665216660936344,1.3801277690600189,1,2,45,1
TV,8.279347196244913,6.530288051587519,0,1,10,0
TV,1.8914718215377748,9.482557439644852,1,0,36,1
TV,13.488077468762178,5.326553907484913,1,1,17,1
TV,7.948704579589078,2.7095644788846487,0,4,12,0
TV,5.234231503980848,9.434784074971091,0,1,4,1
TV,18.03605723612648,5.360393470308681,0,0,6,1
TV,20.414978391563164,5.835191650319757,0,4,31,0
TV,3.6287980148295698,8.664866631303493,1,5,56,1
TV,14.135646110404872,1.9518806300761116,0,5,22,1
TV,20.212880461440285,5.997900446860376,0,2,22,0
TV,2.9249468173423967,9.250469382293536,0,4,20,1
TV,16.164529514661496,2.699819933823796,0,0,47,0
TV,11.417940235512944,9.723912112345934,0,5,12,1
TV,9.373710083522985,1.5828021448956875,0,5,21,1
TV,8.127242008213399,3.6176992749995653,0,3,52,0
TV,20.564387349846065,4.682666624417107,0,1,35,0
TV,4.6773675652365405,5.228408979080267,0,0,48,0
TV,8.429198888563233,8.73695751669837,1,2,12,0
TV,6.580836596636409,2.0003059565511814,0,5,32,0
TV,17.087377452187713,1.3626345538507856,0,3,38,1
TV,3.504209471087655,2.1770413202174534,0,3,34,1
TV,9.162078382457786,7.757750247426692,1,1,27,1
TV,7.854854804320243,0.534503528863689,1,0,45,1
TV,7.309220074301345,0.4549248763452207,1,0,27,1
TV,15.29522119109659,4.3269055730563055,1,1,40,1
TV,5.578666032534143,4.384890916236101,0,3,45,1
TV,1.424145563526488,3.309713123523431,1,4,57,1
TV,13.799325444067302,0.3882715689424254,0,0,41,1
TV,14.50273151217358,2.8860613900280363,1,2,34,1
TV,4.5455885558566935,4.845114034929759,0,0,25,1
TV,10.755314142061891,4.840250843719385,1,2,47,0
TV,5.274598752331156,0.8454081566325422,0,2,35,0
TV,11.033048541028053,7.339729002232658,0,1,5,0
TV,18.106984789101677,4.365988262564409,0,3,41,1
TV,18.379120671394165,3.4237608041084258,0,1,19,1
TV,17.08902790235917,4.461403297780521,1,0,17,1
TV,5.590969756846208,3.0468547337320997,1,2,39,1
TV,20.92480299033661,2.7059931352217506,0,0,38,0
TV,5.208890432183267,5.3489340272522075,0,0,37,1
TV,15.446000178067962,7.841476703795987,0,2,28,1
TV,5.404611213037333,9.295755057439802,0,5,57,0
TV,12.501190537702545,7.190015216516677,1,5,51,1
TV,11.467471375257782,6.584520850085715,1,3,6,1
TV,19.807969246506232,6.664888553547578,0,5,47,0
TV,16.085257923663512,2.0450077260812805,0,3,42,0
TV,11.438814092969116,6.987289974161547,1,5,38,1
TV,7.099474207984857,1.1232222259361302,0,3,28,1
TV,20.761235446356917,7.878891305601204,0,5,48,1
TV,9.806366996540136,3.2821641376287602,1,3,44,1
TV,14.157062991576876,4.852743880388017,1,4,41,0
TV,16.522868547876335,2.71028541384959,1,3,16,0
TV,11.135603260847164,3.792321810581538,0,5,19,0
TV,17.713345742208737,8.381601878049599,0,0,13,1
TV,17.776530161044253,1.2330577196509607,1,5,8,0
TV,13.81278562587983,6.379063210438534,1,2,57,0
TV,18.026642696201474,3.0124945951180484,0,0,51,1
TV,19.30639803279262,8.063666631620693,1,2,55,0
TV,11.239137174115818,4.205718681684813,1,3,47,0
TV,3.5143467501489924,5.291782554555004,1,2,36,1
TV,3.4984763119682674,6.02589353558162,0,2,41,1
TV,5.821048319734562,1.3596225546792473,0,5,35,1
TV,14.302456531081395,4.588112911211116,0,2,36,0
TV,2.2973637685958916,1.6462961217306937,0,4,33,1
TV,12.13921347330429,3.45870082473817,0,5,33,1
TV,12.820104579118345,1.1799243691628158,0,3,54,1
TV,5.936515639375775,0.39854889053825504,0,4,44,0
TV,13.274835989862854,0.7803865990738656,1,4,11,1
TV,1.8519355499897507,5.770124900372883,0,4,52,0
TV,10.953725992958557,4.438712044554921,1,0,34,0
TV,2.7613789732295326,0.1793595949023763,0,1,15,1
TV,16.831119561615466,7.662464599644823,0,4,28,1
TV,7.8133770249643995,8.908571653730785,0,2,47,0
TV,10.117502364108311,2.7451063993568203,1,4,13,0
TV,14.168863262168074,2.4695163485740848,1,3,11,1
TV,11.674288078184738,2.47787076578886,1,4,7,0
TV,2.086112542820834,4.978513161796015,0,0,15,0
TV,16.946946715544232,0.01739090101365859,1,5,42,1
TV,20.546687019213717,8.391110306931907,1,2,49,0
TV,16.07506050451744,5.732449071750016,0,2,30,0
TV,7.336254664217611,1.3915254838639235,0,5,49,1
TV,14.06037201058035,6.056980431237062,1,5,21,0
TV,14.981696796522884,2.0341602799017453,1,1,57,1
TV,1.3473698270559455,4.992314068339637,0,2,20,1
TV,17.85432224784675,0.7471754036058853,1,1,21,1
TV,8.232007316566996,3.1725729792922297,0,3,58,1
TV,16.48973428799716,4.9488612870600885,0,0,3,1
TV,6.341909158630836,7.833912649065043,1,5,9,0
TV,16.00893452401101,4.396753186853145,1,2,57,0
TV,17.08666902268747,2.563191123528239,0,4,34,1
TV,7.075101531798424,3.2578209292409763,0,4,10,0
TV,4.562575824684082,5.355910522192689,1,3,44,0
TV,1.3926573115391396,0.8114623888481198,1,4,55,1
TV,5.147918955326791,3.3689390253720832,0,4,25,0
TV,18.06971298567311,1.9139601997456313,0,2,51,1
TV,12.850626215017382,3.309091375854697,1,2,33,1
TV,17.327395764337783,9.394164079539248,0,3,44,1
TV,6.248257002559116,6.572542194009166,1,5,55,0
TV,13.511921676929202,6.521655200609592,0,1,49,0
TV,11.404879391109576,4.30825412369204,0,5,17,0
TV,18.342328924052023,5.241555136938562,0,4,9,1
TV,9.897060157903699,4.000953794895117,0,1,13,0
TV,8.246358380548866,0.7006212539424506,0,3,42,0
TV,3.9507034363694062,4.608866448752888,0,1,20,1
TV,11.111907515537219,2.86186057193784,1,0,16,1
TV,4.922824949141024,7.316482340295147,1,0,59,1
TV,2.508233632286229,1.3196111210437111,1,4,20,0
TV,16.844949530128122,7.609990142414059,1,2,11,0
TV,12.800512617058803,3.605010340279332,1,2,54,1
TV,20.375198885156333,7.101601716383196,0,0,39,0
TV,11.421204266813128,4.9726055711911386,1,0,46,1
TV,9.206531025819023,9.849461512973178,1,4,8,0
TV,9.347646453709894,6.769541638502936,0,4,18,1
TV,6.8577273764465225,7.818889276736462,0,0,1,0
TV,8.415866983823843,9.40749873890316,1,3,41,1
TV,10.606681099092501,5.632950920852108,1,0,10,1
TV,20.157994449264947,4.092048570276917,1,2,53,0
TV,15.403327412178715,7.20128417049958,0,4,2,0
TV,12.465273905623318,3.123255646086378,0,2,4,1
TV,5.854660306888096,0.9689075825634774,1,4,7,1
TV,7.545403771732545,3.5711831444240785,1,0,53,0
TV,10.402851063216406,2.1647676150324466,0,0,3,0
TV,12.295554653713793,3.0102108075318745,0,3,23,0
TV,1.2010363539190396,9.677729343723776,1,3,49,1
TV,11.421153625453254,9.662699782133728,0,4,25,1
TV,19.177167870714687,0.060069071723851675,1,4,20,0
TV,11.328512914744527,3.6936918882816663,1,3,38,1
TV,16.007044161562888,2.830931287826629,0,1,53,0
TV,18.2086053902922,7.1710035386159685,1,2,58,0
TV,4.908804913234576,4.926047398628101,1,0,24,0
TV,6.946647045150151,7.720143593758859,0,3,52,0
TV,20.775432739875477,3.3336576259618123,1,4,57,0
TV,9.487528101559192,4.461652400939955,1,2,7,0
